"","Population.Code","Region.Country.Area","Year","Series","Value","Footnotes","Source"
"1833",231,"Ethiopia",2020,"Health personnel: Dentists (number)","228",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1834",231,"Ethiopia",2020,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1835",231,"Ethiopia",2020,"Health personnel: Pharmacists (number)","5,394",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1836",231,"Ethiopia",2020,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1837",231,"Ethiopia",2020,"Health personnel: Nurses and midwives (number)","90,179",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1838",231,"Ethiopia",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1839",242,"Fiji",2003,"Health personnel: Physicians (number)","380",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1840",242,"Fiji",2003,"Health personnel: Physicians (per 1000 population)","0.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1841",242,"Fiji",2003,"Health personnel: Dentists (number)","60",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1842",242,"Fiji",2003,"Health personnel: Dentists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1843",242,"Fiji",2003,"Health personnel: Pharmacists (number)","90",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1844",242,"Fiji",2003,"Health personnel: Pharmacists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1845",242,"Fiji",2003,"Health personnel: Nurses and midwives (number)","1,660",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1846",242,"Fiji",2003,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1847",242,"Fiji",2009,"Health personnel: Physicians (number)","372",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1848",242,"Fiji",2009,"Health personnel: Physicians (per 1000 population)","0.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1849",242,"Fiji",2009,"Health personnel: Dentists (number)","171",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1850",242,"Fiji",2009,"Health personnel: Dentists (per 1000 population)","0.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1851",242,"Fiji",2009,"Health personnel: Pharmacists (number)","76",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1852",242,"Fiji",2009,"Health personnel: Pharmacists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1853",242,"Fiji",2009,"Health personnel: Nurses and midwives (number)","1,957",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1854",242,"Fiji",2009,"Health personnel: Nurses and midwives personnel (per 1000 population)","2.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1855",242,"Fiji",2015,"Health personnel: Physicians (number)","747",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1856",242,"Fiji",2015,"Health personnel: Physicians (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1857",242,"Fiji",2015,"Health personnel: Dentists (number)","64",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1858",242,"Fiji",2015,"Health personnel: Dentists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1859",242,"Fiji",2015,"Health personnel: Pharmacists (number)","95",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1860",242,"Fiji",2015,"Health personnel: Pharmacists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1861",242,"Fiji",2015,"Health personnel: Nurses and midwives (number)","2,621",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1862",242,"Fiji",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","2.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1863",242,"Fiji",2019,"Health personnel: Dentists (number)","107",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1864",242,"Fiji",2019,"Health personnel: Dentists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1865",242,"Fiji",2019,"Health personnel: Nurses and midwives (number)","3,524",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1866",242,"Fiji",2019,"Health personnel: Nurses and midwives personnel (per 1000 population)","3.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1867",246,"Finland",2005,"Health personnel: Physicians (number)","19,274",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1868",246,"Finland",2005,"Health personnel: Physicians (per 1000 population)","3.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1869",246,"Finland",2005,"Health personnel: Dentists (number)","4,085",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1870",246,"Finland",2005,"Health personnel: Dentists (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1871",246,"Finland",2005,"Health personnel: Pharmacists (number)","5,228",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1872",246,"Finland",2005,"Health personnel: Pharmacists (per 1000 population)","1.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1873",246,"Finland",2005,"Health personnel: Nurses and midwives (number)","58,719",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1874",246,"Finland",2005,"Health personnel: Nurses and midwives personnel (per 1000 population)","11.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1875",246,"Finland",2010,"Health personnel: Physicians (number)","18,449",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1876",246,"Finland",2010,"Health personnel: Physicians (per 1000 population)","3.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1877",246,"Finland",2010,"Health personnel: Dentists (number)","3,933",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1878",246,"Finland",2010,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1879",246,"Finland",2010,"Health personnel: Pharmacists (number)","5,389",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1880",246,"Finland",2010,"Health personnel: Pharmacists (per 1000 population)","1.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1881",246,"Finland",2010,"Health personnel: Nurses and midwives (number)","66,334",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1882",246,"Finland",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","12.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1883",246,"Finland",2015,"Health personnel: Physicians (number)","18,744",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1884",246,"Finland",2015,"Health personnel: Physicians (per 1000 population)","3.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1885",246,"Finland",2015,"Health personnel: Dentists (number)","4,003",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1886",246,"Finland",2015,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1887",246,"Finland",2015,"Health personnel: Pharmacists (number)","5,497",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1888",246,"Finland",2015,"Health personnel: Pharmacists (per 1000 population)","1.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1889",246,"Finland",2015,"Health personnel: Nurses and midwives (number)","73,136",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1890",246,"Finland",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","13.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1891",246,"Finland",2020,"Health personnel: Physicians (number)","23,916",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1892",246,"Finland",2020,"Health personnel: Physicians (per 1000 population)","4.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1893",246,"Finland",2020,"Health personnel: Dentists (number)","5,392",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1894",246,"Finland",2020,"Health personnel: Dentists (per 1000 population)","1.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1895",246,"Finland",2020,"Health personnel: Pharmacists (number)","11,126",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1896",246,"Finland",2020,"Health personnel: Pharmacists (per 1000 population)","2.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1897",246,"Finland",2020,"Health personnel: Nurses and midwives (number)","123,416",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1898",246,"Finland",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","22.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1899",250,"France",2005,"Health personnel: Physicians (number)","210,312",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1900",250,"France",2005,"Health personnel: Physicians (per 1000 population)","3.5",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1901",250,"France",2005,"Health personnel: Dentists (number)","43,570",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1902",250,"France",2005,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1903",250,"France",2005,"Health personnel: Pharmacists (number)","70,664",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1904",250,"France",2005,"Health personnel: Pharmacists (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1905",250,"France",2005,"Health personnel: Nurses and midwives (number)","496,178",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1906",250,"France",2005,"Health personnel: Nurses and midwives personnel (per 1000 population)","8.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1907",250,"France",2010,"Health personnel: Physicians (number)","212,132",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1908",250,"France",2010,"Health personnel: Physicians (per 1000 population)","3.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1909",250,"France",2010,"Health personnel: Dentists (number)","43,146",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1910",250,"France",2010,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1911",250,"France",2010,"Health personnel: Pharmacists (number)","73,298",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1912",250,"France",2010,"Health personnel: Pharmacists (per 1000 population)","1.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1913",250,"France",2010,"Health personnel: Nurses and midwives (number)","566,696",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1914",250,"France",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","9.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1915",250,"France",2015,"Health personnel: Physicians (number)","206,710",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1916",250,"France",2015,"Health personnel: Physicians (per 1000 population)","3.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1917",250,"France",2015,"Health personnel: Dentists (number)","41,238",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1918",250,"France",2015,"Health personnel: Dentists (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1919",250,"France",2015,"Health personnel: Pharmacists (number)","70,241",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1920",250,"France",2015,"Health personnel: Pharmacists (per 1000 population)","1.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1921",250,"France",2015,"Health personnel: Nurses and midwives (number)","682,883",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1922",250,"France",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","10.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1923",250,"France",2020,"Health personnel: Physicians (number)","214,315",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1924",250,"France",2020,"Health personnel: Physicians (per 1000 population)","3.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1925",250,"France",2020,"Health personnel: Dentists (number)","42,844",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1926",250,"France",2020,"Health personnel: Dentists (per 1000 population)","0.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1927",250,"France",2020,"Health personnel: Pharmacists (number)","68,621",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1928",250,"France",2020,"Health personnel: Pharmacists (per 1000 population)","1.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1929",250,"France",2020,"Health personnel: Nurses and midwives (number)","787,763",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1930",250,"France",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","12.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1931",266,"Gabon",2004,"Health personnel: Physicians (number)","395",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1932",266,"Gabon",2004,"Health personnel: Physicians (per 1000 population)","0.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1933",266,"Gabon",2004,"Health personnel: Dentists (number)","14",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1934",266,"Gabon",2004,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1935",266,"Gabon",2004,"Health personnel: Pharmacists (number)","33",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1936",266,"Gabon",2004,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1937",266,"Gabon",2004,"Health personnel: Nurses and midwives (number)","6,778",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1938",266,"Gabon",2004,"Health personnel: Nurses and midwives personnel (per 1000 population)","4.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1939",266,"Gabon",2008,"Health personnel: Dentists (number)","30",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1940",266,"Gabon",2008,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1941",266,"Gabon",2020,"Health personnel: Physicians (number)","1,362",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1942",266,"Gabon",2020,"Health personnel: Physicians (per 1000 population)","0.6",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1943",266,"Gabon",2020,"Health personnel: Dentists (number)","34",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1944",266,"Gabon",2020,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1945",266,"Gabon",2020,"Health personnel: Pharmacists (number)","139",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1946",266,"Gabon",2020,"Health personnel: Pharmacists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1947",266,"Gabon",2020,"Health personnel: Nurses and midwives (number)","6,143",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1948",266,"Gabon",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","2.7",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1949",270,"Gambia",2005,"Health personnel: Physicians (number)","166",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1950",270,"Gambia",2005,"Health personnel: Physicians (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1951",270,"Gambia",2005,"Health personnel: Dentists (number)","10",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1952",270,"Gambia",2005,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1953",270,"Gambia",2005,"Health personnel: Pharmacists (number)","11",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1954",270,"Gambia",2005,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1955",270,"Gambia",2005,"Health personnel: Nurses and midwives (number)","732",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1956",270,"Gambia",2005,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1957",270,"Gambia",2008,"Health personnel: Physicians (number)","175",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1958",270,"Gambia",2008,"Health personnel: Physicians (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1959",270,"Gambia",2008,"Health personnel: Dentists (number)","12",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1960",270,"Gambia",2008,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1961",270,"Gambia",2008,"Health personnel: Pharmacists (number)","13",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1962",270,"Gambia",2008,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1963",270,"Gambia",2008,"Health personnel: Nurses and midwives (number)","1,411",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1964",270,"Gambia",2008,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1965",270,"Gambia",2015,"Health personnel: Physicians (number)","213",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1966",270,"Gambia",2015,"Health personnel: Physicians (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1967",270,"Gambia",2015,"Health personnel: Dentists (number)","17",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1968",270,"Gambia",2015,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1969",270,"Gambia",2015,"Health personnel: Pharmacists (number)","5",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1970",270,"Gambia",2015,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1971",270,"Gambia",2015,"Health personnel: Nurses and midwives (number)","3,222",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1972",270,"Gambia",2015,"Health personnel: Nurses and midwives personnel (per 1000 population)","1.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1973",270,"Gambia",2020,"Health personnel: Physicians (number)","199",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1974",270,"Gambia",2020,"Health personnel: Physicians (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1975",270,"Gambia",2020,"Health personnel: Dentists (number)","8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1976",270,"Gambia",2020,"Health personnel: Dentists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1977",270,"Gambia",2020,"Health personnel: Pharmacists (number)","5",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1978",270,"Gambia",2020,"Health personnel: Pharmacists (per 1000 population)","0.0",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1979",270,"Gambia",2020,"Health personnel: Nurses and midwives (number)","2,286",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1980",270,"Gambia",2020,"Health personnel: Nurses and midwives personnel (per 1000 population)","0.9",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1981",268,"Georgia",2005,"Health personnel: Physicians (number)","16,068",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1982",268,"Georgia",2005,"Health personnel: Physicians (per 1000 population)","4.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1983",268,"Georgia",2005,"Health personnel: Dentists (number)","1,366",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1984",268,"Georgia",2005,"Health personnel: Dentists (per 1000 population)","0.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1985",268,"Georgia",2005,"Health personnel: Pharmacists (number)","339",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1986",268,"Georgia",2005,"Health personnel: Pharmacists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1987",268,"Georgia",2005,"Health personnel: Nurses and midwives (number)","17,436",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1988",268,"Georgia",2005,"Health personnel: Nurses and midwives personnel (per 1000 population)","4.4",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1989",268,"Georgia",2010,"Health personnel: Physicians (number)","18,227",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1990",268,"Georgia",2010,"Health personnel: Physicians (per 1000 population)","4.8",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1991",268,"Georgia",2010,"Health personnel: Dentists (number)","1,257",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1992",268,"Georgia",2010,"Health personnel: Dentists (per 1000 population)","0.3",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1993",268,"Georgia",2010,"Health personnel: Pharmacists (number)","353",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1994",268,"Georgia",2010,"Health personnel: Pharmacists (per 1000 population)","0.1",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1995",268,"Georgia",2010,"Health personnel: Nurses and midwives (number)","16,191",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1996",268,"Georgia",2010,"Health personnel: Nurses and midwives personnel (per 1000 population)","4.2",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
"1997",268,"Georgia",2015,"Health personnel: Physicians (number)","20,143",NA,"World Health Organisation (WHO), Geneva, WHO Global Health Workforce statistics database, last accessed April 2023."
